DateTime,Date,Phase,IdLabel,Group,unitLabel,eventDuration,senseRFIDrecords,MsgValue1,Day,DateTime_end,DoubleRead
2020-08-28T00:02:10.022003Z,2020-08-28,light,18297F,All,R3-4,4052,36,"0,116,116,116,115,115,117,116,115,116,116,116,116,114,117,116,116,115,116,115,116,115,117,116,115,117,115,116,115,116,116,115,116,115,116,117",5,2020-08-28T00:02:14.074003Z,0
2020-08-28T00:02:17.677001Z,2020-08-28,light,18297F,All,R3-2,564,5,"0,216,115,116,117",5,2020-08-28T00:02:18.241Z,0
2020-08-28T00:02:19.600998Z,2020-08-28,light,18297F,All,R3-1,231,3,"0,115,116",5,2020-08-28T00:02:19.831998Z,0
2020-08-28T00:02:24.348998Z,2020-08-28,light,18297F,All,R3-1,348,4,"0,116,116,116",5,2020-08-28T00:02:24.696998Z,0
2020-08-28T00:02:28.555996Z,2020-08-28,light,18297F,All,R3-2,462,5,"0,116,114,116,116",5,2020-08-28T00:02:29.017996Z,0
2020-08-28T00:02:32.455997Z,2020-08-28,light,18297F,All,R3-4,1838,16,"0,116,116,115,117,115,117,115,115,117,115,116,116,115,116,217",5,2020-08-28T00:02:34.293998Z,0
2020-08-28T00:02:54.738004Z,2020-08-28,light,18297F,All,R3-8,809,8,"0,115,116,115,115,116,116,116",5,2020-08-28T00:02:55.547004Z,0
2020-08-28T00:02:56.990996Z,2020-08-28,light,18297F,All,R3-9,579,6,"0,114,118,115,116,116",5,2020-08-28T00:02:57.569996Z,0
2020-08-28T00:03:03.429999Z,2020-08-28,light,18297F,All,R3-7,696,7,"0,117,115,116,115,117,116",5,2020-08-28T00:03:04.125999Z,0
2020-08-28T00:03:21.484999Z,2020-08-28,light,18297F,All,R3-3,811,8,"0,115,117,115,116,116,116,116",5,2020-08-28T00:03:22.295999Z,0
2020-08-28T00:03:24.476997Z,2020-08-28,light,18297F,All,R3-1,348,4,"0,116,116,116",5,2020-08-28T00:03:24.824997Z,0
2020-08-28T00:03:28.758004Z,2020-08-28,light,18297F,All,R3-2,231,3,"0,116,115",5,2020-08-28T00:03:28.989004Z,0
2020-08-28T00:03:33.728Z,2020-08-28,light,18297F,All,R3-4,693,7,"0,115,116,117,113,118,114",5,2020-08-28T00:03:34.421Z,0
2020-08-28T00:03:43.836998Z,2020-08-28,light,18297F,All,R3-4,464,5,"0,116,116,115,117",5,2020-08-28T00:03:44.300998Z,0
2020-08-28T00:03:59.669997Z,2020-08-28,light,18297F,All,R3-8,1275,12,"0,116,115,117,115,116,115,116,117,116,115,117",5,2020-08-28T00:04:00.944997Z,0
2020-08-28T00:04:04.251003Z,2020-08-28,light,18297F,All,R3-9,75,1,0,5,2020-08-28T00:04:04.326003Z,0
2020-08-28T00:04:05.848003Z,2020-08-28,light,18297F,All,R3-7,231,3,"0,116,115",5,2020-08-28T00:04:06.079003Z,0
2020-08-28T00:04:07.314003Z,2020-08-28,light,18297F,All,R3-3,748,4,"0,217,215,316",5,2020-08-28T00:04:08.062003Z,0
2020-08-28T00:04:10.078Z,2020-08-28,light,18297F,All,R3-3,563,5,"0,116,115,115,217",5,2020-08-28T00:04:10.641Z,0
2020-08-28T00:04:18.855998Z,2020-08-28,light,18297F,All,R3-3,910,8,"0,216,115,115,116,118,115,115",5,2020-08-28T00:04:19.765998Z,0
2020-08-28T00:04:29.593997Z,2020-08-28,light,18297F,All,R3-7,695,7,"0,116,116,115,116,116,116",5,2020-08-28T00:04:30.288997Z,0
2020-08-28T00:05:30.002001Z,2020-08-28,light,18297F,All,R3-7,347,4,"0,116,117,114",5,2020-08-28T00:05:30.349001Z,0
2020-08-28T00:05:31.878004Z,2020-08-28,light,18297F,All,R3-9,346,4,"0,116,116,114",5,2020-08-28T00:05:32.224004Z,0
2020-08-28T00:05:38.576Z,2020-08-28,light,18297F,All,R3-8,1488,13,"0,115,116,116,116,116,115,115,117,115,115,118,214",5,2020-08-28T00:05:40.064Z,0
2020-08-28T00:05:56.763Z,2020-08-28,light,18297F,All,R3-8,811,8,"0,115,117,116,115,117,115,116",5,2020-08-28T00:05:57.574001Z,0
2020-08-28T00:06:30.861003Z,2020-08-28,light,18297F,All,R3-8,3641,29,"0,216,415,116,115,118,115,115,116,117,115,116,116,114,118,115,115,116,116,116,115,117,114,117,116,115,116,117,114",5,2020-08-28T00:06:34.502003Z,0
2020-08-28T00:10:23.168Z,2020-08-28,light,18297F,All,R3-6,1834,16,"0,214,116,115,117,116,115,116,115,117,114,116,117,114,118,114",5,2020-08-28T00:10:25.002Z,0
2020-08-28T00:14:12.932998Z,2020-08-28,light,18297F,All,R3-6,695,7,"0,116,115,117,115,117,115",5,2020-08-28T00:14:13.627998Z,0
2020-08-28T00:16:26.013Z,2020-08-28,light,18297F,All,R3-4,794,7,"0,215,116,116,116,116,115",5,2020-08-28T00:16:26.807Z,0
